annotation_effort,scene_complexity,occlusion,depth_quality,photometric_conflict,temporal_stability,camera_motion,fisheye_stereo
0.5496632996632996,0.5718294051627385,0.244668911335578,0.712962962962963,0.5942760942760943,0.48316498316498313,0.6781144781144781,0.5077441077441078
0.1632996632996633,0.5718294051627385,0.41526374859708187,0.5816498316498316,0.6026936026936027,0.43153759820426485,0.606060606060606,0.46127946127946123
0.1632996632996633,0.5718294051627385,0.16049382716049382,0.8013468013468014,0.5370370370370371,0.20707070707070704,0.02558922558922559,0.5434343434343434
0.1632996632996633,0.5718294051627385,0.1851851851851852,0.6994949494949495,0.6245791245791246,0.49326599326599324,0.7562289562289563,0.501010101010101
0.7424242424242424,0.5718294051627385,0.7042648709315377,0.1675084175084175,0.08417508417508418,0.17789001122334455,0.8094276094276094,0.5966329966329966
0.930976430976431,0.44668911335578,0.46015712682379356,0.37037037037037035,0.37037037037037035,0.6548821548821548,0.38989898989898986,0.6087542087542088
0.8611111111111112,0.5718294051627385,0.122334455667789,0.3973063973063973,0.10774410774410774,0.292368125701459,0.7757575757575758,0.6303030303030303
0.1632996632996633,0.5718294051627385,0.6341189674523008,0.6355218855218856,0.5488215488215488,0.36419753086419754,0.6080808080808081,0.5313131313131314
0.1632996632996633,0.5718294051627385,0.17845117845117844,0.7575757575757576,0.6245791245791246,0.34175084175084175,0.11111111111111112,0.4774410774410775
0.1632996632996633,0.4079685746352413,0.1313131313131313,0.7988215488215489,0.6582491582491583,0.7424242424242423,0.703030303030303,0.5441077441077441
0.1632996632996633,0.5718294051627385,0.8097643097643097,0.1893939393939394,0.3552188552188552,0.41919191919191917,0.8484848484848484,0.17575757575757575
0.1632996632996633,0.5718294051627385,0.600448933782267,0.4065656565656566,0.4781144781144781,0.45959595959595956,0.2538720538720539,0.1872053872053872
0.1632996632996633,0.5718294051627385,0.2850729517396184,0.3779461279461279,0.41414141414141414,0.356341189674523,0.7663299663299663,0.14814814814814814
0.1632996632996633,0.5718294051627385,0.8260381593714926,0.1919191919191919,0.4074074074074074,0.3069584736251403,0.6222222222222222,0.1872053872053872
0.563973063973064,0.5718294051627385,0.46015712682379356,0.38468013468013473,0.4175084175084175,0.3546576879910213,0.4114478114478115,0.16565656565656567
0.1632996632996633,0.5718294051627385,0.15824915824915825,0.39057239057239057,0.40740740740740744,0.23176206509539843,0.9016835016835018,0.1717171717171717
0.8013468013468014,0.46632996632996626,0.7312008978675646,0.3804713804713805,0.37710437710437705,0.3956228956228956,0.9622895622895623,0.17845117845117844
0.8240740740740741,0.44668911335578,0.39618406285072955,0.6565656565656566,0.5033670033670034,0.632996632996633,0.1898989898989899,0.1622895622895623
0.8240740740740741,0.5718294051627385,0.25925925925925924,0.6523569023569025,0.4343434343434343,0.47586980920314254,0.6646464646464647,0.16498316498316498
